Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
08/02/1994 12:00:00 AM,Anopheles,earlei,Female,,8,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/16/1996 12:00:00 AM,Ochlerotatus,spencerii,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
06/04/2019 12:00:00 AM,Culiseta,minnesotae,Female,,1,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
05/25/2004 12:00:00 AM,Ochlerotatus,provocans,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
07/30/1996 12:00:00 AM,Aedes,vexans,Female,,67,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
05/20/1997 12:00:00 AM,Culiseta,minnesotae,Female,,13,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/23/2013 12:00:00 AM,Aedes,vexans,Female,,245,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/16/1996 12:00:00 AM,Ochlerotatus,cinereus,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
07/30/2013 12:00:00 AM,Aedes,vexans,Female,,8,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
09/05/2017 12:00:00 AM,Male,UnID,Male,UnID,36,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
07/23/1996 12:00:00 AM,Ochlerotatus,euedes,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
09/13/2011 12:00:00 AM,Culiseta,inornata,Female,,5,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/04/1998 12:00:00 AM,Aedes,vexans,Female,,225,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
05/12/1992 12:00:00 AM,Culiseta,alaskaensis,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
06/21/2005 12:00:00 AM,Anopheles,earlei,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/09/1994 12:00:00 AM,Anopheles,earlei,Female,,4,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
05/29/2007 12:00:00 AM,Male,UnID,Male,UnID,6,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/21/2009 12:00:00 AM,Aedes,vexans,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
09/06/2016 12:00:00 AM,Male,UnID,Male,UnID,156,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
08/10/1993 12:00:00 AM,Misc,UnID,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
09/11/1990 12:00:00 AM,Misc,UnID,Female,UnID,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/04/1991 12:00:00 AM,Culiseta,alaskaensis,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/17/2018 12:00:00 AM,Ochlerotatus,flavescens,Female,,11,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/24/2001 12:00:00 AM,Culiseta,inornata,Female,,80,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/14/2020 12:00:00 AM,Male,UnID,Male,UnID,22,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/18/1998 12:00:00 AM,Culex,tarsalis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/27/2017 12:00:00 AM,Male,UnID,Male,UnID,6,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/27/2004 12:00:00 AM,Aedes,dorsalis,Female,,157,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/24/2012 12:00:00 AM,Aedes,vexans,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
07/04/1995 12:00:00 AM,Aedes,vexans,Female,,2,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
08/03/1993 12:00:00 AM,Ochlerotatus,cinereus,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/06/1996 12:00:00 AM,Ochlerotatus,fitchii,Female,,5,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/17/2003 12:00:00 AM,Aedes,vexans,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/20/2019 12:00:00 AM,Male,UnID,Male,UnID,12,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/03/1997 12:00:00 AM,Ochlerotatus,fitchii,Female,,3,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
06/19/2018 12:00:00 AM,Ochlerotatus,fitchii,Female,,6,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/12/2011 12:00:00 AM,Ochlerotatus,euedes,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/17/2010 12:00:00 AM,Culiseta,inornata,Female,,60,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/07/2007 12:00:00 AM,Culiseta,inornata,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/03/2003 12:00:00 AM,Misc,UnID,Female,UnID,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/03/2004 12:00:00 AM,Aedes,vexans,Female,,1553,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/12/2018 12:00:00 AM,Aedes,dorsalis,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
09/02/2014 12:00:00 AM,Aedes,vexans,Female,,8,Industrial South,,Core,53.45891000,-113.47761000,POINT (-113.47761 53.45891)
07/25/2000 12:00:00 AM,Misc,UnID,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/20/2017 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,7,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
08/13/1996 12:00:00 AM,Culiseta,inornata,Female,,10,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
06/09/2015 12:00:00 AM,Ochlerotatus,excrucians,Female,,10,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/16/2019 12:00:00 AM,Culiseta,minnesotae,Female,,4,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/05/2005 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/03/2014 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/22/1997 12:00:00 AM,Aedes,vexans,Female,,164,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/24/1993 12:00:00 AM,Ochlerotatus,flavescens,Female,,61,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
05/26/1998 12:00:00 AM,Male,UnID,Male,UnID,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
09/20/2016 12:00:00 AM,Male,UnID,Male,UnID,14,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
06/08/1999 12:00:00 AM,Ochlerotatus,Banded legs,Female,UnID,1,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
08/11/1998 12:00:00 AM,Aedes,vexans,Female,,286,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
09/06/1994 12:00:00 AM,Culiseta,minnesotae,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/02/2016 12:00:00 AM,Culiseta,inornata,Female,,10,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
08/13/2013 12:00:00 AM,Culiseta,inornata,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/28/1992 12:00:00 AM,Culex,territans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/10/2018 12:00:00 AM,Culex,territans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/16/1996 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/05/1997 12:00:00 AM,Culex,tarsalis,Female,,11,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
09/01/2015 12:00:00 AM,Aedes,vexans,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/05/2005 12:00:00 AM,Ochlerotatus,excrucians,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/28/2005 12:00:00 AM,Aedes,spp.,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
09/17/2019 12:00:00 AM,Culex,territans,Female,,3,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
09/03/1991 12:00:00 AM,Aedes,vexans,Female,,8,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/11/1998 12:00:00 AM,Ochlerotatus,fitchii,Female,,1,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
06/03/2014 12:00:00 AM,Culiseta,minnesotae,Female,,1,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
09/04/2018 12:00:00 AM,Culex,spp.,Female,UnID,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
09/25/1990 12:00:00 AM,Culex,tarsalis,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
05/23/2006 12:00:00 AM,Ochlerotatus,euedes,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
09/12/2017 12:00:00 AM,Male,UnID,Male,UnID,6,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/20/1995 12:00:00 AM,Ochlerotatus,fitchii,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
07/16/2002 12:00:00 AM,Ochlerotatus,campestris,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/13/1996 12:00:00 AM,Anopheles,earlei,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/05/1997 12:00:00 AM,Culex,territans,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
07/20/2010 12:00:00 AM,Culiseta,minnesotae,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
09/07/2010 12:00:00 AM,Culiseta,impatiens,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/10/1997 12:00:00 AM,Aedes,vexans,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
08/04/1998 12:00:00 AM,Culex,tarsalis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/10/2018 12:00:00 AM,Ochlerotatus,euedes,Female,,1,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
08/14/2018 12:00:00 AM,Culiseta,inornata,Female,,3,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
05/30/1995 12:00:00 AM,Culiseta,inornata,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/24/1999 12:00:00 AM,Aedes,spp.,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/02/2011 12:00:00 AM,Culex,tarsalis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/28/1994 12:00:00 AM,Anopheles,earlei,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/19/2003 12:00:00 AM,Ochlerotatus,Banded legs,Female,UnID,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/26/2018 12:00:00 AM,Culiseta,alaskaensis,Female,,2,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
09/03/1991 12:00:00 AM,Aedes,spp.,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/28/2015 12:00:00 AM,Male,UnID,Male,UnID,23,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/16/1991 12:00:00 AM,Aedes,spp.,Female,UnID,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/04/2000 12:00:00 AM,Culiseta,spp.,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/07/2012 12:00:00 AM,Culiseta,inornata,Female,,115,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
05/31/2005 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
05/27/2014 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156000000002 53.33774)
07/05/2016 12:00:00 AM,Male,UnID,Male,UnID,38,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/17/1997 12:00:00 AM,Ochlerotatus,excrucians,Female,,7,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/25/2000 12:00:00 AM,Aedes,dorsalis,Female,,9,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/12/2008 12:00:00 AM,Ochlerotatus,excrucians,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/13/2010 12:00:00 AM,Culiseta,inornata,Female,,9,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/09/2011 12:00:00 AM,Aedes,vexans,Female,,5,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/23/1996 12:00:00 AM,Ochlerotatus,punctor,Female,,69,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
09/09/2014 12:00:00 AM,Aedes,vexans,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
06/19/2018 12:00:00 AM,Ochlerotatus,flavescens,Female,,8,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/22/1999 12:00:00 AM,Male,UnID,Male,UnID,7,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
08/05/2008 12:00:00 AM,Aedes,vexans,Female,,4,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
07/19/2011 12:00:00 AM,Aedes,dorsalis,Female,,4,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
09/11/2018 12:00:00 AM,Misc,UnID,Female,UnID,1,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
08/17/1999 12:00:00 AM,Culex,spp.,Female,UnID,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
08/10/2010 12:00:00 AM,Culiseta,inornata,Female,,311,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/14/2011 12:00:00 AM,Ochlerotatus,riparius,Female,,6,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
07/10/2018 12:00:00 AM,Ochlerotatus,flavescens,Female,,13,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.559020000000004)
09/04/2018 12:00:00 AM,Male,UnID,Male,UnID,9,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/30/1996 12:00:00 AM,Culiseta,alaskaensis,Female,,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
09/13/2016 12:00:00 AM,Ochlerotatus,spencerii,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
09/18/1990 12:00:00 AM,Ochlerotatus,spencerii,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
05/07/2019 12:00:00 AM,Male,UnID,Male,UnID,0,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/09/2013 12:00:00 AM,Ochlerotatus,excrucians,Female,,3,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
09/22/2020 12:00:00 AM,Male,UnID,Male,UnID,101,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
09/08/2015 12:00:00 AM,Culiseta,inornata,Female,,2,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
06/17/2003 12:00:00 AM,Ochlerotatus,excrucians,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/13/1993 12:00:00 AM,Culiseta,inornata,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/10/1999 12:00:00 AM,Ochlerotatus,sticticus,Female,,2,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
07/30/2019 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/27/2017 12:00:00 AM,Ochlerotatus,excrucians,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
08/23/2011 12:00:00 AM,Ochlerotatus,excrucians,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
06/23/2020 12:00:00 AM,Ochlerotatus,excrucians,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/02/1998 12:00:00 AM,Anopheles,earlei,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
05/15/2012 12:00:00 AM,Culiseta,inornata,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/13/2017 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
09/15/2015 12:00:00 AM,Aedes,vexans,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/02/1992 12:00:00 AM,Ochlerotatus,implicatus,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/04/1998 12:00:00 AM,Culex,territans,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/03/2003 12:00:00 AM,Ochlerotatus,spencerii,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/18/2015 12:00:00 AM,Anopheles,earlei,Female,,1,Outer Community-North West,,Outer,53.69135000,-113.98368000,POINT (-113.98368 53.69135)
05/23/2000 12:00:00 AM,Culiseta,morsitans,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/13/2013 12:00:00 AM,Aedes,vexans,Female,,5,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
07/08/2008 12:00:00 AM,Aedes,dorsalis,Female,,3,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
06/15/2004 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/30/1994 12:00:00 AM,Aedes,vexans,Female,,16,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
07/21/1993 12:00:00 AM,Aedes,vexans,Female,,9,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/16/1996 12:00:00 AM,Culiseta,inornata,Female,,3,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
07/16/2013 12:00:00 AM,Culiseta,inornata,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/11/2020 12:00:00 AM,Aedes,spp.,Female,UnID,1,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/24/1990 12:00:00 AM,Aedes,dorsalis,Female,,99,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/14/2016 12:00:00 AM,Aedes,vexans,Female,,48,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/19/2011 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,23,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
